,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
1010,4S_yN5o0EvXvV6GNvesTKw,Sister Muhammad's Kitchen,4441 Germantown Ave,Philadelphia,PA,19140,40.022826208,-75.1590914279,4.0,126,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'BikeParking': 'False', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""'quiet'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': None}"", 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Restaurants, Halal, American (Traditional), Bakeries, Food, Soul Food","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}"
1011,-Or44IdY51Ukd618kikmtA,Federal Donuts,701 N Seventh St,Philadelphia,PA,19123,39.9641791314,-75.1494241306,4.0,321,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'DogsAllowed': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'Caters': 'True', 'WiFi': ""'free'"", 'HappyHour': 'False'}","Restaurants, Donuts, Chicken Wings, Food, Coffee & Tea","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}"
1012,QyWxTsVvvqSEpU1KNblRbQ,Say Cheese,,Philadelphia,PA,19104,39.9613329598,-75.1550674438,4.0,34,1,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True'}","Restaurants, Food, Sandwiches, Street Vendors","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:30-15:30'}"
1013,eEW2LAE2Fb8rZVE2rtNeyQ,DGX,1001 N 2Nd St,Philadelphia,PA,19123,39.9665629,-75.1399899,4.0,9,1,"{'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'True'}","Convenience Stores, Coffee & Tea, Grocery, Discount Store, Shopping, Food","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '9:0-23:0'}"
1014,CVrU9WrUHs2SShb6RRMwVA,Xenos Candy 'N' Gifts,231 Chestnut St,Philadelphia,PA,19106,39.9486947,-75.1452689,4.0,95,1,"{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False'}","Specialty Food, Food, Candy Stores, Gift Shops, Shopping, Souvenir Shops, Flowers & Gifts","{'Monday': '9:30-18:30', 'Tuesday': '9:30-18:30', 'Wednesday': '9:30-18:30', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '10:0-20:0', 'Sunday': '10:30-18:30'}"
1015,Q6dqCcvBDeRYmz5MV3AqDA,Rita's Italian Ice,2499 H Aramingo Ave,Philadelphia,PA,19125,39.9753298,-75.1196932,4.0,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'""}","Ice Cream & Frozen Yogurt, Desserts, Food, Shaved Ice","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
1016,lRbHFOIFuusN2WOR_ypQ_A,Ants Pants Café,2212 S St,Philadelphia,PA,19146,39.9451562,-75.179105,4.0,531,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'Corkage': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'False', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'HasTV': 'False', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'False', 'HappyHour': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Coffee & Tea, Sandwiches, Desserts, Food, Breakfast & Brunch","{'Monday': '9:0-14:0', 'Tuesday': '9:0-14:0', 'Wednesday': '9:0-14:0', 'Thursday': '9:0-14:0', 'Friday': '9:0-14:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}"
1017,dbfm8H0KQRrxT_QSXrQZ-A,Darnel’s Cakes,444 N 3rd St,Philadelphia,PA,19123,39.9583181,-75.1449356,4.0,5,1,,"Food, Bakeries, Coffee & Tea",
1018,REt83ozDeIl6fCYZuAjNrA,Tran's Chinese Food Cart,216 N 33rd St,Philadelphia,PA,19104,39.96009,-75.189482,4.0,19,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'BikeParking': 'True'}","Chinese, Food Stands, Food, Food Trucks, Restaurants",
1019,kz8OeP88ZYjDBWb0LePJ3A,Chill On the Hill,5 E Highland Ave,Philadelphia,PA,19118,40.0765359514,-75.2062382294,4.0,52,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True'}","Ice Cream & Frozen Yogurt, Desserts, Food","{'Monday': '12:0-20:30', 'Tuesday': '12:0-20:30', 'Wednesday': '12:0-20:30', 'Thursday': '12:0-20:30', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:30'}"
1020,hoYHhfn4w0mVjI60eHDHzA,Poke Bowl,958 N 2nd St,Philadelphia,PA,19123,39.965637,-75.140681,4.0,194,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': 'None', 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'Alcohol': ""u'none'"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'False', 'Caters': 'False', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'DogsAllowed': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False'}","Seafood, Poke, Food, Restaurants, Hawaiian","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
1021,1QprdzNzcYKRcSTIfh5BGw,"Vice Coffee, Tattoos & Books",1031 Spring Garden St,Philadelphia,PA,19123,39.9617583,-75.1555925,4.0,17,0,"{'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'""}","Tattoo, Coffee & Tea, Beauty & Spas, Arts & Entertainment, Art Galleries, Internet Cafes, Food, Shopping","{'Monday': '7:30-20:0', 'Tuesday': '7:30-20:0', 'Wednesday': '7:30-20:0', 'Thursday': '7:30-20:0', 'Friday': '7:30-20:0', 'Saturday': '8:30-20:0', 'Sunday': '8:30-19:0'}"
1022,DJJtybSWY0BygESsSrabqg,Texas Wieners,1426 Snyder Ave,Philadelphia,PA,19145,39.9243351,-75.1708176,4.0,42,0,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False'}","Breakfast & Brunch, Restaurants, American (Traditional), Burgers, Food, Hot Dogs","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '11:0-17:0'}"
1023,2D4xIM1ahHTQa6iV4m3p9Q,Whirled Peace,1901 Callowhill St,Philadelphia,PA,19130,39.9606228,-75.1700704,4.0,46,0,"{'Caters': 'False', 'Alcohol': ""'beer_and_wine'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'None', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True'}","Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Food","{'Monday': '13:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}"
1024,udsU77Rh2wAN7tEOmIUY7w,Binto,4345 Main St,Philadelphia,PA,19127,40.0256599048,-75.2235197648,4.0,25,0,"{'GoodForKids': 'False', 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'DogsAllowed': 'True', 'RestaurantsReservations': 'False'}","Restaurants, Grocery, Cafes, Food, Thai, Asian Fusion, Vietnamese","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
1025,Oun4NN-u5yiHIxDqtJnxgA,Federal Donuts,1219 S 2nd St,Philadelphia,PA,19147,39.932223,-75.147463,4.0,530,1,"{'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'Caters': 'False', 'WiFi': ""u'free'""}","Restaurants, Korean, American (Traditional), Breakfast & Brunch, Donuts, Food, Coffee & Tea","{'Monday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}"
1026,E8l_XGabADbFzal1p_HMTA,Giant Heirloom Market,2303 Bainbridge St,Philadelphia,PA,19146,39.9447648785,-75.18079184,4.0,33,1,"{'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': None}""}","Food, Grocery","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}"
1027,TCROPjxfzCZzrQjqLqstSg,Red Cup Cafe & Hookah Lounge,400 Fairmount Ave,Philadelphia,PA,19123,39.9625769974,-75.1447479799,4.0,53,0,"{'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': True}"", 'GoodForDancing': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'HappyHour': 'False', 'CoatCheck': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Coffee & Tea, Hookah Bars, Nightlife, Bars, Food, Restaurants, Cafes","{'Thursday': '19:0-2:0', 'Friday': '19:0-2:0', 'Saturday': '19:0-2:0'}"
1028,R4V_g8fR2mB6RjvpBjBElw,Greenhouse Cafe,1324 Chestnut St,Philadelphia,PA,19107,39.9507046,-75.1627658,4.0,13,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False'}","Event Planning & Services, Sandwiches, Buffets, Restaurants, Convenience Stores, Salad, Caterers, Food, Cafes","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '8:0-17:0'}"
1029,cPDX2Y4H0fks-Qj5tfBduA,Tartes Pastry Shop,212 Arch St,Philadelphia,PA,19106,39.9518037,-75.1438627,4.0,181,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}","Desserts, Bakeries, Food, Restaurants","{'Wednesday': '16:0-18:0', 'Friday': '16:0-18:0', 'Saturday': '12:0-18:0'}"
1030,9c7MUiE6VI8NesjPdj5FkA,Bubblefish,909 Arch St,Philadelphia,PA,19107,39.9536791,-75.1551081,4.0,544,1,"{'RestaurantsReservations': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'None', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'ByAppointmentOnly': 'False'}","Restaurants, Sushi Bars, Japanese, Bubble Tea, Taiwanese, Food","{'Monday': '11:0-23:30', 'Tuesday': '11:0-23:30', 'Wednesday': '11:0-23:30', 'Thursday': '11:0-23:30', 'Friday': '11:0-0:30', 'Saturday': '11:0-0:30', 'Sunday': '11:0-23:30'}"
1031,59JWP6tOxoKIKeMSXcgNFw,Gilben's Bakery,7405 Stenton Ave,Philadelphia,PA,19150,40.0607621001,-75.167045854,4.0,103,1,"{'Caters': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': None, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True'}","Sandwiches, Food, Cupcakes, Bakeries, Restaurants","{'Wednesday': '7:30-20:0', 'Thursday': '7:30-20:0', 'Friday': '7:30-20:0', 'Saturday': '7:30-20:0', 'Sunday': '12:0-20:0'}"
1032,HmabivmdZ2N5SE5rLDsviA,Rocket Fizz,302 Arch St,Philadelphia,PA,19106,39.9521507406,-75.1453954251,4.0,16,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Candy Stores, Food, Specialty Food","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-18:0'}"
1033,yy3XuGkFIowGr3jL4uJkdA,Naked Chocolate Cafe,31 S 18th St,Philadelphia,PA,19103,39.9521384,-75.1702353,4.0,52,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Food, Desserts","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-23:30', 'Friday': '7:0-23:30', 'Saturday': '10:0-23:30', 'Sunday': '10:0-21:0'}"
1034,3wg8xiywSGA96DWCF0WOLw,Jimmy G's Steaks,695 N Broad St,Philadelphia,PA,19123,39.9662097908,-75.1603736876,4.0,300,0,"{'GoodForKids': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}""}","Cheesesteaks, Food, Restaurants, Steakhouses, Sandwiches","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-4:0', 'Saturday': '11:0-4:0', 'Sunday': '11:0-21:0'}"
1035,i-Td9gDwz4xLLYv5soGp9g,Lovash Indian Cart,37TH Spruce St,Philadelphia,PA,19104,39.9509213207,-75.1964378357,4.0,17,1,"{'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'WiFi': ""u'no'"", 'GoodForKids': 'True'}","Food Trucks, Restaurants, Indian, Food","{'Monday': '11:0-15:0', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-15:0', 'Thursday': '11:0-15:0', 'Friday': '11:0-15:0', 'Saturday': '11:0-15:0', 'Sunday': '11:0-15:0'}"
1036,sodCONXD2u4ljoK2c_W5OA,Fan's Cafe,1835 Snyder Ave,Philadelphia,PA,19145,39.9254329,-75.177009,4.0,6,0,"{'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Food, Grocery, Indonesian, Restaurants",
